customer_id;buy_post;predicted_date_diff_post
232269;0;18.288831491673974
232357;0;18.18595314291359
232535;0;17.88282925889136
232559;0;18.317654303835983
232950;0;17.3453519274824
233061;0;18.10707613020715
233103;1;18.726912641353948
233148;0;18.541209516669078
233199;0;20.522200901971285
233240;0;19.356589998818187
233371;0;18.683618766675675
233437;0;19.026067050104167
233439;0;17.483178829096385
233522;1;19.064714890869283
233562;0;20.067085889862827
233611;0;19.90058782764642
233767;1;18.861498618187404
233799;0;19.77327061012652
234190;0;18.812011695590968
234624;0;19.62639309785632
234652;0;19.10190674731668
234838;0;18.862468678345895
234904;0;19.628134375321775
234913;0;20.626941049366934
235063;0;20.248021354993526
235127;1;18.81326081806864
235131;0;17.43432922417182
235213;0;20.184468246369864
235927;0;19.284641361530298
235988;0;19.24051684417007
236014;0;18.104741046136088
236089;0;18.365079722865023
236141;0;19.29180542464366
236249;0;20.633988645570618
236374;0;18.863392564765228
236668;0;18.44550388327073
236774;1;19.065073708362103
236875;0;19.457877088671673
237492;0;19.102585819740817
237551;1;20.362289359419506
237665;1;18.0250542304549
237696;0;19.315863790446404
237966;0;18.11028421981565
238050;0;18.2604766683721
238194;0;18.65581462889563
238246;0;18.018417835892002
238287;1;18.118136573100603
238290;0;18.618320994154345
238712;0;20.152892247124875
238750;1;20.37410113244089
238808;0;19.38949276575372
238841;1;19.16165127390228
238865;0;19.346193136349296
238934;0;18.691631033371856
238960;0;19.99006045899983
239096;0;17.97870139562035
239423;0;17.295132364257064
239678;0;19.376531669223
240092;1;18.347019119590374
240270;0;19.697138793278377
240490;0;20.139763035632342
240817;0;20.561633615119415
240867;0;17.702906815935815
240892;0;18.890261468935925
240912;0;19.39895533158305
240935;0;20.452639911715845
241108;0;17.836058039205277
241205;0;19.194741413693862
241246;0;19.64371663095016
241415;0;19.249796907132232
241578;1;18.402442324173702
241856;0;17.799288782978635
241925;1;18.727163032208146
242264;1;18.214299127186102
242330;1;18.857887646569072
242416;0;17.934306112706786
242496;0;19.141496414624076
242817;0;19.51475105368763
242878;0;18.86857473418629
243113;0;19.76875853651335
243226;0;19.54275898422164
243281;0;19.494306231463923
243368;0;17.666689476525907
243486;1;18.678188252821414
243541;0;20.262305868413417
243809;0;18.140879486350535
243819;0;20.361574065283488
243904;0;19.86832305858623
243932;0;19.327086731954747
244075;0;18.679710337614114
244253;0;17.891971758974808
244270;0;20.571019148646723
244296;0;19.581263795117
244541;0;21.456962576486607
244627;0;19.48197621809722
244689;0;17.646074117345126
245023;0;20.15911301941437
245056;0;18.5725763069044
245153;0;18.296990713802252
245163;0;17.166103083520383
245233;1;20.14309278756293
245477;0;19.371022949535053
245603;0;18.51043785548669
245812;0;17.753757354639983
246113;0;19.35749415448432
246227;0;17.69510850869528
246280;1;18.366639573117183
246346;0;18.26937790474514
246581;0;18.4971972219571
246623;1;17.087473535103864
246664;0;19.498099928846862
246813;0;20.639240322519303
246816;0;19.543721495349825
246996;0;18.003016014150727
247084;0;18.458735234625852
247337;0;20.40008706049253
247488;0;19.264168828735638
247711;1;20.53024781786693
247869;0;19.82488855224235
247993;0;20.036722330415067
248142;0;19.4504330540145
248229;1;17.9784134663506
248285;0;20.476033945079894
248319;0;18.35426869079895
248469;0;18.836176610105863
248508;0;18.748641417985667
248582;0;19.07581701604403
248601;0;16.551251911187553
248632;0;19.81697093528943
248664;1;19.862140035878426
248779;0;18.430015640818652
248797;0;20.296495864571476
248964;1;18.702131932102112
249035;0;16.248091165642276
249182;0;19.96736715611605
249267;0;18.740889846944352
249362;1;17.906992876612282
249407;0;20.360532144227285
249477;1;18.760508309028396
249497;1;18.370921629159348
249563;0;20.1046177007991
249580;1;20.016157317531693
249619;0;19.67540578666806
249656;0;20.295131043397472
249732;1;19.12362451906557
249865;0;19.200141872129073
250147;0;18.696462661012724
250340;0;20.228872099423395
250404;0;19.755449958460076
250433;0;19.35625686174889
250486;1;19.84378260431515
250567;1;15.611932300173322
250615;1;18.212432447570748
250831;0;18.944842188869284
250908;0;20.542637098575167
250972;0;18.809512827906158
251097;1;20.270628239731355
251313;0;19.46530155653702
251446;0;18.982441953161626
251778;0;18.502759276326525
251783;0;19.28903211409426
251786;0;20.1366401949369
251865;1;18.68583498558096
252185;1;18.54382629029521
252399;0;18.70623749722307
252802;0;19.319158100473086
252816;0;18.468030166197966
252869;0;19.212691712232772
252975;0;18.39846566745239
252999;0;18.215960747633936
253040;0;19.58172475931926
253168;0;19.46867905216148
253510;0;20.891032040444955
253574;0;20.575173851715235
253620;0;18.763070419631728
253808;1;17.549404161988736
253889;0;19.408702132245512
254039;0;19.91352838012103
254089;0;18.168204151369576
254113;1;19.23691021126612
254195;0;20.604067130290115
254369;0;19.04459442443247
254472;0;20.761439089563652
254510;0;20.694037325949406
254589;0;19.23437855449228
254666;0;19.968865607495125
254902;1;19.623223516112624
254970;0;20.50617527996274
255063;0;19.947914926657372
255128;1;18.595041511467063
255192;0;19.8338095556064
255270;0;19.101903136027307
255278;0;20.296312223805067
255443;0;19.25506441517669
255448;0;18.56721195323036
255525;1;19.71662297618353
255580;0;19.868883553062023
255644;0;19.642336222781683
255670;0;19.128016303854174
255751;1;17.900141374051987
255890;0;19.80230148428904
255987;0;20.18547524689049
256073;0;20.744129030606288
256288;0;20.68461177103033
256323;0;19.725890702626817
256372;1;20.67338557409709
256553;0;19.145722200145673
256581;0;19.6201079600268
256634;0;20.047877933086426
256748;0;19.883793922000997
256825;0;20.231036253085502
256944;0;18.927290032587955
256985;0;19.318826772774603
257094;1;18.4783244384359
257383;0;18.205315488549907
257391;0;20.405661494723965
257495;0;19.078200295469927
257618;0;19.311639078555025
257658;1;17.70116791779744
257921;1;19.717168125745435
258001;0;21.43484490671686
258090;0;19.391235783787966
258128;0;19.83334955468945
258168;0;19.18914788000803
258203;0;19.404587372942316
258334;0;18.880731122087575
258479;0;18.67137580987399
258540;0;19.685356213581567
258581;0;19.24157221410313
258598;0;18.566298954925262
258707;0;19.956340229249474
258850;1;20.015315882890825
259025;0;18.923769558988944
259037;0;19.420028714619722
259136;0;18.611765473752655
259137;0;18.873378722231443
259447;1;20.28496540301837
259509;1;19.300139561016536
259542;0;18.22827349063622
259712;0;18.525691134770533
259770;1;19.43444203699122
259782;0;19.15465866037437
259830;0;17.939674788611697
259855;0;19.131298696486144
259903;1;19.39847659062618
259954;0;18.313768647711452
260242;0;19.60961315164681
260447;0;20.579087927811596
260469;0;20.20319584905697
260474;0;20.2468108176552
260498;0;18.255174514430266
260589;0;20.02347808312439
260753;0;19.701598742151695
260841;0;20.61405459752664
260860;0;18.981509064998242
260878;0;19.31407008719306
260955;0;20.46537521838563
261021;0;19.46151194803244
261125;0;18.054524209147665
261324;0;18.60585049640863
261364;1;18.4683536771904
261424;0;20.790789371543408
261566;0;19.373749561178137
261690;0;18.675924917154795
261813;0;19.784015770515122
261824;0;19.078831209175693
261842;0;18.72710920757657
261876;0;18.791907619899852
262218;0;17.979374495083757
262223;0;18.841696000341567
262604;0;19.878171300627386
262651;1;19.77538256252408
262696;0;18.111430156499406
262772;0;18.937049467625886
262810;0;18.893370762558412
262873;0;17.807089509474512
262991;0;19.2077922242619
263000;0;19.621615206450763
263047;0;18.960532218033375
263132;0;20.092642436780974
263160;0;19.606014964607077
263226;0;20.362204666635154
263436;0;18.53650947567996
263534;0;18.575390652970682
263772;0;20.005208808443268
263809;0;18.628152239850596
263891;1;18.634211589011272
263914;0;19.24517849036836
264099;0;19.114670785214898
264172;0;19.56028871104129
264254;0;19.95638182347162
264262;0;18.700917581572263
264286;1;17.636241807636278
264304;0;19.59457816108478
264370;0;20.44836481586722
264806;0;20.27761508564397
264938;0;18.7267063990543
265144;1;18.58655184831864
265295;0;19.388940799541768
265547;0;19.861666045850065
265604;0;18.648625645419788
265691;0;20.30838806241901
265756;0;19.082896287098414
265770;0;18.316143092192224
266216;0;19.805679403374654
266289;1;17.771395043381315
266301;0;18.844952920375178
266363;0;20.424471505613173
266377;1;18.408894359068384
266760;0;18.177090833031404
266848;0;19.14726491131401
266931;0;19.913761604046996
266988;0;18.794843775511332
267100;0;18.325913746047416
267223;0;20.71312474474132
267236;1;17.299029352848187
267238;0;19.101532054903632
267305;0;19.817360781786107
267427;0;20.21648335531307
267640;0;20.532727811183836
268006;0;16.42456163854052
268025;1;18.876619443105746
268144;1;19.94979188497232
268221;0;19.596639159484756
268226;0;18.466370840432823
268393;0;18.885805621922774
268468;1;18.824664254700647
268790;0;18.29008883834752
268891;0;19.95203094896674
269094;0;19.26118747403442
269164;1;18.79891948060526
269296;0;20.492824873435822
269407;1;18.488505651315098
269500;0;21.212840826139022
269511;0;18.837105663846867
269768;0;20.196156118934113
269893;0;20.26205119715636
270029;0;18.480366966489754
270394;0;19.31155125283516
270522;0;19.280877880881068
270633;0;19.35475727819337
270648;0;21.49227695920175
270654;1;19.456211906095138
270667;0;19.378035722017074
270856;0;18.662825779124248
271352;0;20.36252186432069
271400;0;17.532968869466263
271680;0;20.58230937147788
271734;0;19.517800971620712
271758;0;20.132346898892628
271854;0;20.086524691043866
271859;0;19.700172833862524
271887;0;18.653237397599504
272051;0;18.364916966231494
272234;1;17.709892579641387
272348;0;20.877043934269924
272381;0;20.899296963789542
272396;0;19.75875160687096
272522;0;18.445243773615147
272539;0;19.343926247344573
272603;0;21.039366929198575
272766;0;19.76600762633726
272780;0;19.173306820642424
272942;0;19.381355948482312
273086;0;19.94306311470634
273149;0;20.009924446771265
273519;0;19.034205394358146
273632;1;16.574047850933194
273714;0;19.092280246888333
273733;0;19.274658039882805
273756;1;19.528549238554245
273798;0;18.380757816165136
273876;0;19.18123079845095
273897;1;17.846659870089866
274205;0;18.39057933496969
274765;0;18.94244205044881
274843;1;19.332214156441186
274986;0;18.70713429363332
275283;0;19.00159554553965
275285;0;18.23703075134502
275415;0;18.94839168324661
275537;0;20.359198550880926
275566;0;20.226426574929846
275582;1;18.550851604982387
275619;0;18.383330478586025
275740;0;19.56817429462389
275950;1;19.07555487722101
276088;0;20.09169469541899
276399;0;20.794668883695543
276423;1;18.454800754813736
276426;0;21.207245408918492
276558;0;20.521378631697942
276677;1;20.76769098955427
276746;0;19.72128074642759
276773;0;19.39619115991075
276849;0;19.597385516600013
276916;0;20.484751578890638
276955;0;18.127856024837083
276963;0;19.39057271651792
277007;0;19.853881601673056
277198;0;19.751411649523764
277199;0;19.710764468514274
277343;1;20.150049882904938
277625;0;18.84625343039905
277675;0;19.380931418362316
277860;0;19.228480014527968
277974;1;19.318717269294577
278047;0;19.791744857625112
278137;0;19.628343322187128
278314;0;18.78702032819444
278404;0;18.144828864220617
278473;0;18.515159388869023
278543;1;19.65460918853352
278638;0;20.415072789357495
278934;0;18.835030813005712
279086;0;18.964331623960874
279131;0;19.862969478299227
279134;0;18.469414458039495
279300;0;19.905292408247135
279329;0;19.3555387298349
279488;0;20.940421161357822
279576;0;20.229843327735843
279643;0;20.06142583799049
279844;0;19.510305815929517
280028;0;20.700335025385545
280039;0;20.701215872219073
280294;1;20.014060746812785
280336;0;20.024043532347065
280360;0;19.30573851839157
280366;0;18.072345207822554
280429;0;18.776090226288478
280438;1;18.703080215106567
280734;0;20.466196230380092
281024;0;20.10381418494895
281159;0;18.579216597299627
281208;0;18.200073923710487
281398;0;20.06652564933997
281443;0;19.95039508918514
281495;0;18.302701298820796
281636;0;18.683615929951156
281782;0;18.91493322203446
281976;0;18.585707545185542
282252;0;19.39692881044435
282304;0;19.378476429567247
282428;0;19.442740729155123
282498;0;19.771244454598644
282562;0;20.0011421064357
282692;0;18.65839202740945
282696;0;17.926823533687283
282835;0;19.909329462605225
283135;0;19.997632038606227
283193;1;19.789223586630303
283422;0;20.5323882354455
283727;0;17.558813113454434
283762;0;18.764609472663537
283787;0;20.04164396135785
283921;0;18.9797080053095
283999;0;19.083422304946236
284007;1;18.71397716570777
284037;0;18.53498931577317
284102;0;18.370769446231186
284159;0;19.319545536988684
284250;0;19.54625504775215
284370;0;19.427701100707964
284394;0;18.873295731757
284477;0;20.06107280661624
285050;0;19.73572923537219
285244;0;19.885023328851425
285273;0;20.257637831052772
285296;0;19.906376294801817
285465;0;20.02691513397511
285500;0;20.474719770978055
285758;0;18.613110938202325
285832;0;19.887506001979425
285873;0;20.036599279589012
285982;0;18.417208922167532
285989;0;19.027068241999295
286026;0;19.62579913668264
286117;1;19.73053713470183
286129;0;18.758816317512753
286168;0;16.312156130362247
286226;0;19.848268309100664
286306;0;19.799075240024194
286521;1;19.008001543558546
286668;0;20.95361199500742
286788;1;19.625795912982117
287009;0;18.82134334492788
287089;0;20.808548231750343
287137;0;18.568811484499868
287277;0;18.686703791116603
287496;0;20.196364747533757
287592;0;19.11462743803053
287713;0;19.19548324917313
287726;0;17.84309743814928
287736;0;19.606757636781825
287812;0;20.10052645848908
287818;0;20.3908963679891
287912;0;18.74282720217621
287949;0;20.45536722431683
287951;0;18.929864780862808
288054;0;19.038368894595408
288249;0;19.040739683631504
288321;0;19.86873888883176
288463;0;18.905190664178868
288526;0;19.23474748769846
288648;0;20.645170755513536
288651;0;18.468345551234428
288672;0;19.098430500279154
289012;0;20.26104450127251
289079;0;19.012629372478532
289198;0;19.34560897641739
289265;0;19.250760587015012
289345;0;20.050910006880944
289395;0;20.703753750742763
289775;0;20.276224205571573
289807;0;20.558452258620928
289824;0;20.009913876985745
289898;0;20.393224979295276
289910;0;19.020012812360136
289914;0;20.059908377424986
289960;0;20.68679461611406
290220;1;18.32541819430493
290598;0;20.05095704462399
290990;0;19.51618399426873
291025;0;20.115678793271755
291098;0;19.16908303137084
291240;0;21.067760119093034
291393;0;18.71886071960863
291482;0;20.092703432497743
291523;0;19.640634230281865
291582;0;20.432355814019118
291681;0;20.70554534931176
291707;1;17.933214287687118
291768;0;18.656210968833932
291855;0;20.232410421685564
291939;0;18.0838686887771
292075;0;19.885135582265644
292099;0;18.929438243598177
292163;0;19.859288134935333
292288;0;19.765838384955057
292332;1;18.669378486655024
292608;1;20.561970231973113
292690;0;18.89294193525812
293273;0;20.484482678372412
293330;0;20.446927859152893
293627;1;18.76600639502194
293664;0;20.3922635070938
293887;0;19.128318357911297
293892;0;19.09527707454729
294277;0;18.22394515128202
294371;0;20.215988506742352
294478;0;19.9019256759578
294550;0;18.02725357808418
294564;0;20.67334630219375
294595;0;21.041184900420145
294941;1;20.028623730494033
295140;1;20.366864005185526
295400;1;18.383034413251384
295444;0;19.301993231161475
295478;0;18.582276870374358
295762;0;19.81200210653468
296173;0;18.423432904936256
296296;0;19.66018154128776
296301;0;19.795625856330112
296709;0;19.153963630645997
296824;0;19.8216770299401
297022;0;18.38567543609036
297116;0;19.528807684446193
297163;0;19.410178617970878
297240;0;20.005904749585152
297370;0;19.391309407713603
297943;0;18.58707494971114
298256;0;20.431461482302378
298536;0;19.91483362852678
298855;0;19.201930154979404
298979;0;20.02189008040786
299097;0;20.666059179019335
299362;1;18.566628515576657
300094;0;19.771331990972627
300306;0;19.0853973470235
300379;0;18.03257477452422
300462;0;17.487875703124338
300571;0;19.927990446066634
300912;0;18.569284401954263
301036;0;18.925093835682137
301286;0;20.237522925037975
302049;1;20.557449861341357
302155;0;19.345065113104226
302311;0;18.03796385759396
302588;0;18.479852252682203
302716;0;20.244240742891343
302768;0;18.882621031938925
302875;0;20.389877772766983
302904;0;20.760327858272163
303487;0;21.19091460809545
303543;0;17.116852165833752
303556;0;19.399428909202207
303741;0;18.87473139931545
303993;0;18.28275439091746
304086;0;20.303210592303312
304656;0;19.72032564561567
304787;0;18.5460476641138
305056;0;19.679271824811774
305322;0;17.58251580843488
305329;0;18.68087635959424
305818;0;18.385947164333007
306305;0;19.37874798387306
306367;0;19.64267315599568
306368;0;19.67858362780776
306425;0;19.42808854528013
306428;1;21.330584485742865
307011;0;18.61466102077571
307426;0;19.548721130440082
307512;0;21.109597353309262
307627;1;18.67861680831485
307661;0;21.30046146883384
307851;0;20.317649513986115
307883;0;20.204150930587883
307941;0;18.01575413415426
308048;1;19.854073645731905
308052;0;18.972387048838474
308712;0;20.12394484942946
308978;0;18.24649240879949
309080;1;19.11322580305173
309185;0;19.136134887085056
309252;0;20.749492810370775
309302;0;20.30316535392993
309519;0;20.000949344018533
309684;0;20.21000074349298
310317;0;20.36422038854442
311737;0;19.329609128172645
312081;0;20.989792208578724
312116;0;18.9836646909638
312353;0;18.33433535141324
312709;0;20.333445044573605
313040;0;18.36033447295692
313084;0;20.064509607843135
313088;0;18.38290362235083
313314;0;18.514383321866895
313471;1;18.30193984153476
313568;0;20.27130191127195
313768;0;18.587052248425305
313983;0;19.494399199666066
314123;0;18.518314396250496
314216;1;18.93922637552422
314281;0;19.68273784256791
314408;0;17.3113764166723
314519;0;19.261985643511405
314577;0;20.209606003997223
314686;0;18.587351314020516
315018;0;20.464950820272847
315037;0;20.339613968536515
315498;0;20.41602412713443
316259;0;19.70628777338489
316286;0;19.710713686550147
316591;0;18.78256564656167
316680;0;20.369308473689685
316725;0;18.417641861679986
316836;0;19.450898327924556
316870;0;18.160298928976076
316921;0;19.63131009164815
316963;0;19.356174848634794
317653;0;20.092326361638086
317917;0;19.62445603546934
318422;0;18.91607861451325
318831;0;21.122088581952355
319140;1;18.4802804292021
319302;0;19.163528566817345
319666;0;18.620934243971973
319794;0;19.795833703044696
319867;0;21.13654806862661
319998;0;20.46430187400098
320213;0;20.587422938195566
320263;1;19.023173090196472
320401;0;18.963076734794427
320452;0;18.514052557226208
320701;0;19.903654677028516
320738;0;19.650035698710738
320909;0;19.67096914972034
320986;0;20.464721258477258
321143;0;19.377218249401956
321336;0;19.098424447045968
321539;1;20.318657571137205
321693;0;19.76040858366476
322038;0;20.439470882732188
322455;1;20.085059206464855
322803;0;20.19741981570972
323123;0;19.6889176875795
323376;0;21.01236328378408
323378;0;19.080855255158177
323601;0;20.530256515105915
323831;0;19.92821755809647
324003;1;19.93266321360288
324225;0;20.345854284303414
324375;0;21.818506571479535
324753;0;19.305045966395475
324973;0;18.761876301100006
325040;0;20.646421433215206
325263;0;19.66771526935853
325397;0;18.720593710882007
325556;0;20.380667791860027
325595;0;19.06447956256714
325917;0;18.56058448547415
325931;0;19.190825424317698
326114;1;19.32769374077815
326544;0;19.780739206104748
326595;0;19.31594926363206
326651;0;19.08204754162962
326809;0;19.908029944687573
326838;0;20.10326049751421
326935;0;20.050513101299114
326971;0;19.05302738655637
327298;0;20.429702010938588
327339;0;18.43000604528648
327405;0;18.468143218474747
327496;0;18.849375997088956
328124;0;19.8425915406591
328390;0;17.603624721968114
329834;0;19.703398251913356
329874;0;19.258059685536153
330003;1;18.608370685505953
330606;0;18.654720709441676
331055;0;19.755347693204328
331188;0;21.025771062439883
331392;0;19.219740581670997
331753;0;20.813535254665616
332294;0;18.2419883182991
332326;0;19.84341650498702
332533;0;19.919939415140316
332551;0;19.41192082797879
333110;0;21.02538432914614
333197;0;19.043484694069534
333235;0;20.17218738422894
333349;0;19.583184138615977
333421;0;20.36155822773919
333532;0;19.336265387149304
333708;0;17.754882235062134
333739;0;19.112073485095827
333918;0;18.77185335018795
333985;0;18.678454065274842
334294;0;19.21406710474104
334851;0;18.721840153913487
334910;1;18.657355489367315
334939;0;18.464511430349216
335041;1;18.378216518570408
335074;0;20.06990593932465
335075;0;18.958812797020826
335176;0;19.176437674557118
335329;0;19.690410566968502
335803;0;19.786060115592438
336063;0;19.17064886745207
336075;0;19.230379422071547
336535;0;19.27909975843507
336562;0;19.31292730703727
337008;0;20.434324448721977
337028;0;18.3821440833644
337288;0;19.09402822908984
337394;0;18.705406206821785
337496;0;19.400029156686003
338001;0;18.387343129262423
338093;1;19.64025023915884
338171;0;19.94607758901385
338626;0;19.142677643055713
338819;1;20.703134094489307
338836;0;20.519884225854423
339022;0;19.949036596704893
339076;0;19.722687674685176
339271;0;21.499452348927303
339575;0;19.850756023367396
339659;0;19.78291262602289
339798;1;18.99994289492978
339800;0;19.948054824767237
339894;1;20.171078044130944
340116;1;19.073341729425014
340184;0;19.52803937129841
340388;1;19.528155044641835
340585;0;20.61234068408958
340744;0;19.95058707563385
340803;0;20.17288699025306
340957;0;19.506325040495124
340986;0;20.13429549923027
341057;0;20.40115969154406
341534;0;20.05490079632527
341675;0;20.665814357256362
341723;1;19.354736854925303
341854;0;18.981797129514575
341883;0;20.8666083802229
341941;0;20.27614373775612
342072;0;19.221294991071762
342092;1;18.50415937491456
342102;0;19.953103947998876
342532;1;20.511698645941074
342890;0;20.114415752889382
343032;0;20.239863019900987
343166;0;18.7292032688894
343322;0;18.96752267916809
343756;0;20.72223976370285
343796;0;18.6019784970602
343841;0;20.416329288866375
343865;0;20.334280260955982
344024;0;20.59294295462831
344044;0;19.389322202214675
344356;0;18.917857490466222
344370;0;20.032939762953163
344373;0;19.398276181539632
344537;0;18.99278314718127
344625;0;20.089135768518094
344740;0;19.159038067773498
344902;0;19.71679953880965
344911;0;21.278515306948254
344914;0;18.765024457576427
345307;0;18.902093229381865
345660;0;19.27464628502551
345755;0;20.66788184880734
345860;0;19.820030177128693
345889;0;20.138895473098565
345940;0;18.73473107996154
346173;0;19.091481582013206
346322;0;19.668186974257353
346336;1;19.31336716007378
346470;0;19.41763606938341
346587;0;20.79168224546556
346600;0;21.412237774982074
346608;1;21.2284460268589
346893;1;20.543553181424265
347071;0;20.41031045724803
347401;0;20.46343244742183
347439;0;19.976570677816195
347565;0;18.9130397880745
347637;1;19.233057450002335
347644;0;18.779496420604207
347718;0;18.520481538819865
347785;0;19.198522699273102
348040;0;18.845039123333535
348137;1;20.520570945210153
348249;0;20.42713735375677
348277;0;19.769026012640456
348522;0;19.28477741936067
348616;0;19.64047097630855
348660;1;18.502023844096968
348687;0;19.08830667367781
349078;0;18.91876889961049
349208;0;19.001504233980555
349334;0;19.393671020099575
349419;0;20.703641233891627
349570;0;19.52378896018528
349753;0;20.01681479261622
349770;1;19.707274926452623
349950;0;20.279493163777442
350093;0;17.721021996393794
350304;0;19.191068949292767
350463;0;18.687955912608107
350768;0;20.166960551721935
